step,objective
97,0.9551754329127781
98,0.9551754329127781
99,0.9551754329127781
100,0.9552562409415393
101,0.9552562409415393
102,0.9552562409415393
103,0.9552562409415393
104,0.9552562409415393
105,0.955309399060618
106,0.955309399060618
107,0.9557772877181246
108,0.9557772877181246
109,0.9558671796706304
110,0.9558671796706304
111,0.9560623236851067
112,0.9560623236851067
113,0.9560623236851067
114,0.9560623236851067
115,0.9560623236851067
116,0.9560623236851067
117,0.9560623236851067
118,0.9560623236851067
119,0.9560623236851067
120,0.9560623236851067
121,0.9561394205407716
122,0.9562939242808288
123,0.9562939242808288
124,0.9566073163068838
125,0.9569071044810241
126,0.9569071044810241
127,0.9569071044810241
128,0.9569071044810241
129,0.9569071044810241
130,0.9569071044810241
131,0.9569071044810241
132,0.9569071044810241
133,0.9569071044810241
134,0.9569446489674917
135,0.9569446489674917
136,0.9569446489674917
137,0.9569446489674917
138,0.9571409570285595
139,0.9571409570285595
140,0.9571409570285595
141,0.9571409570285595
142,0.9571409570285595
143,0.9571409570285595
144,0.9571409570285595
145,0.9571409570285595
146,0.9571409570285595
147,0.9571409570285595
148,0.9573023255959382
149,0.9573023255959382
150,0.9573023255959382
151,0.9573023255959382
152,0.9573023255959382
153,0.9573023255959382
154,0.9573023255959382
155,0.9573086642780574
156,0.9573086642780574
157,0.9573086642780574
158,0.9573086642780574
159,0.9573086642780574
160,0.9573086642780574
161,0.9573086642780574
162,0.9573522717780575
163,0.9573522717780575
164,0.9573522717780575
165,0.9573522717780575
166,0.9573522717780575
167,0.9573522717780575
168,0.9575025444950647
169,0.9575713243367059
170,0.9575713243367059
171,0.9575713243367059
172,0.9575713243367059
173,0.9575713243367059
174,0.9575713243367059
175,0.9575713243367059
176,0.9575713243367059
177,0.9575713243367059
178,0.9575713243367059
179,0.9575713243367059
180,0.9575713243367059
181,0.9575713243367059
182,0.9575713243367059
183,0.9577980237073953
184,0.9577980237073953
185,0.9577980237073953
186,0.9577980237073953
187,0.9577980237073953
188,0.9577980237073953
189,0.9577980237073953
190,0.9577980237073953
191,0.9577980237073953
192,0.9577980237073953
193,0.9577980237073953
194,0.9577980237073953
195,0.9577980237073953
196,0.9577980237073953
197,0.9577980237073953
198,0.9577980237073953
199,0.9578059352364179
200,0.9578059352364179
201,0.9578350089246299
202,0.9578350089246299
203,0.9578350089246299
204,0.9578350089246299
205,0.9578350089246299
206,0.9578350089246299
207,0.9578350089246299
208,0.9578350089246299
209,0.9578350089246299
210,0.9578350089246299
211,0.9578350089246299
212,0.9578350089246299
213,0.9578350089246299
214,0.9578350089246299
215,0.9578350089246299
216,0.9578350089246299
217,0.9578350089246299
218,0.9578900685272751
219,0.9578900685272751
220,0.9578900685272751
221,0.9578900685272751
222,0.9578900685272751
223,0.9578900685272751
224,0.9578900685272751
225,0.9578900685272751
226,0.9578900685272751
227,0.9578900685272751
228,0.9578900685272751
229,0.9578900685272751
230,0.9578900685272751
231,0.9578900685272751
232,0.9578900685272751
233,0.9578900685272751
234,0.9578900685272751
235,0.9578900685272751
236,0.9578900685272751
237,0.9578900685272751
238,0.9578900685272751
239,0.9578900685272751
240,0.9578900685272751
241,0.9578900685272751
242,0.9578900685272751
243,0.9578900685272751
244,0.9578900685272751
245,0.9578900685272751
246,0.9578900685272751
247,0.9578900685272751
248,0.9578900685272751
249,0.9578900685272751
250,0.9578900685272751
251,0.9578900685272751
252,0.9578900685272751
253,0.9578900685272751
254,0.9578900685272751
255,0.9578900685272751
256,0.9578900685272751
257,0.9578900685272751
258,0.9578900685272751
259,0.9578900685272751
260,0.9578900685272751
261,0.9578900685272751
262,0.9578900685272751
263,0.9578900685272751
264,0.9578900685272751
265,0.9578900685272751
266,0.9578900685272751
267,0.9578900685272751
268,0.9578900685272751
269,0.9578900685272751
270,0.9578900685272751
271,0.9578900685272751
272,0.9578900685272751
273,0.9578900685272751
274,0.9578900685272751
275,0.9578900685272751
276,0.9579683511086443
277,0.9579683511086443
278,0.9579683511086443
279,0.9579683511086443
280,0.9579683511086443
281,0.9579683511086443
282,0.9579683511086443
283,0.9579683511086443
284,0.9579683511086443
285,0.9579683511086443
286,0.9579683511086443
287,0.9579683511086443
288,0.9579683511086443
289,0.9579683511086443
290,0.9579683511086443
291,0.9579683511086443
292,0.9579683511086443
293,0.9579683511086443
294,0.9579683511086443
295,0.9579683511086443
296,0.9579683511086443
297,0.9579683511086443
298,0.9579683511086443
299,0.9579683511086443
300,0.9579683511086443
301,0.9579683511086443
302,0.9579683511086443
303,0.9579683511086443
304,0.9579683511086443
305,0.9579683511086443
306,0.9579683511086443
307,0.9579683511086443
308,0.9579683511086443
309,0.9580690527892967
310,0.9580690527892967
311,0.9580690527892967
312,0.9580690527892967
313,0.9580690527892967
314,0.9580690527892967
315,0.9580690527892967
316,0.9580690527892967
317,0.9581007989200031
318,0.9581007989200031
319,0.9581007989200031
320,0.9581007989200031
321,0.9581007989200031
322,0.9581007989200031
323,0.9581007989200031
324,0.9581007989200031
325,0.9581007989200031
326,0.9581007989200031
327,0.9581007989200031
328,0.9581007989200031
329,0.9581007989200031
330,0.9581007989200031
331,0.9581007989200031
332,0.9581007989200031
333,0.9581007989200031
334,0.9581007989200031
335,0.9581007989200031
336,0.9581007989200031
337,0.9581007989200031
338,0.9581007989200031
339,0.9581007989200031
340,0.9581007989200031
341,0.9581007989200031
342,0.9581007989200031
343,0.9581007989200031
344,0.9581007989200031
345,0.9581007989200031
346,0.9581007989200031
347,0.9581007989200031
348,0.9581007989200031
349,0.9581007989200031
350,0.9581007989200031
351,0.9581007989200031
352,0.9581007989200031
353,0.9581007989200031
354,0.9581007989200031
355,0.9581007989200031
356,0.9581007989200031
357,0.9581007989200031
358,0.9581007989200031
359,0.9581007989200031
360,0.9581007989200031
361,0.9581089851098662
362,0.9581089851098662
363,0.9581089851098662
364,0.9581089851098662
365,0.9581089851098662
366,0.9581089851098662
367,0.9581089851098662
368,0.9581089851098662
369,0.9581089851098662
370,0.9581089851098662
371,0.9581089851098662
372,0.9581089851098662
373,0.9581089851098662
374,0.9581089851098662
375,0.9581089851098662
376,0.9581089851098662
377,0.9581089851098662
378,0.9581089851098662
379,0.9581089851098662
380,0.9581089851098662
381,0.9581089851098662
382,0.9581089851098662
383,0.9581089851098662
384,0.9581089851098662
385,0.9581089851098662
386,0.9581089851098662
387,0.9581089851098662
388,0.9581089851098662
389,0.9581089851098662
390,0.9581089851098662
391,0.9581089851098662
392,0.9581089851098662
393,0.9581487938505855
394,0.9581487938505855
395,0.9581487938505855
396,0.9581487938505855
397,0.9581487938505855
398,0.9581487938505855
399,0.9581487938505855
400,0.9581487938505855
401,0.9581487938505855
402,0.9581487938505855
403,0.9581487938505855
404,0.9581487938505855
405,0.9581487938505855
406,0.9581487938505855
407,0.9581487938505855
408,0.9581487938505855
409,0.9581487938505855
410,0.9581487938505855
411,0.9581487938505855
412,0.9581487938505855
413,0.9581487938505855
414,0.9581487938505855
415,0.9581487938505855
416,0.9581487938505855
417,0.9581487938505855
418,0.9581487938505855
419,0.9581487938505855
420,0.9581487938505855
421,0.9581487938505855
422,0.9581487938505855
423,0.9581487938505855
424,0.9581487938505855
425,0.9581487938505855
426,0.9581487938505855
427,0.9581487938505855
428,0.9581487938505855
429,0.9581487938505855
430,0.9581487938505855
431,0.9581487938505855
432,0.9581487938505855
433,0.958178950174719
434,0.958178950174719
435,0.958178950174719
436,0.958178950174719
437,0.958178950174719
438,0.958178950174719
439,0.958178950174719
440,0.958178950174719
441,0.958178950174719
442,0.958178950174719
443,0.958178950174719
444,0.958178950174719
445,0.958178950174719
446,0.958178950174719
447,0.958178950174719
448,0.958178950174719
449,0.958178950174719
450,0.958178950174719
451,0.958178950174719
452,0.958178950174719
453,0.958178950174719
454,0.958178950174719
455,0.958178950174719
456,0.958178950174719
457,0.958178950174719
458,0.958178950174719
459,0.958178950174719
460,0.958178950174719
461,0.958178950174719
462,0.958178950174719
463,0.958178950174719
464,0.958178950174719
465,0.958178950174719
466,0.958178950174719
467,0.958178950174719
468,0.958178950174719
469,0.958178950174719
470,0.958178950174719
471,0.958178950174719
472,0.958178950174719
473,0.958178950174719
474,0.958178950174719
475,0.958178950174719
476,0.958178950174719
477,0.958178950174719
478,0.958178950174719
479,0.958178950174719
480,0.958178950174719
481,0.958178950174719
482,0.958178950174719
483,0.958178950174719
484,0.958178950174719
485,0.958178950174719
486,0.958178950174719
487,0.958178950174719
488,0.958178950174719
489,0.958178950174719
490,0.958178950174719
491,0.958178950174719
492,0.958178950174719
493,0.958178950174719
494,0.958178950174719
495,0.958178950174719
496,0.958178950174719
497,0.958178950174719
498,0.958178950174719
499,0.958178950174719
500,0.958178950174719
501,0.958178950174719
502,0.958178950174719
503,0.958178950174719
504,0.958178950174719
505,0.958178950174719
506,0.958178950174719
507,0.958178950174719
508,0.958178950174719
509,0.958178950174719
510,0.958178950174719
511,0.958178950174719
512,0.958178950174719
513,0.958178950174719
514,0.958178950174719
515,0.958178950174719
516,0.958178950174719
517,0.958178950174719
518,0.958178950174719
519,0.958178950174719
520,0.958178950174719
521,0.958178950174719
522,0.958178950174719
523,0.958178950174719
524,0.958178950174719
525,0.958178950174719
526,0.958178950174719
527,0.958178950174719
528,0.958178950174719
529,0.958178950174719
530,0.958178950174719
531,0.958178950174719
532,0.958178950174719
533,0.958178950174719
534,0.958178950174719
535,0.958178950174719
536,0.958178950174719
537,0.958178950174719
538,0.958178950174719
539,0.958178950174719
540,0.958178950174719
541,0.958178950174719
542,0.958178950174719
543,0.958178950174719
544,0.958178950174719
545,0.958178950174719
546,0.958178950174719
547,0.958178950174719
548,0.958178950174719
549,0.958178950174719
550,0.958178950174719
551,0.958178950174719
552,0.958178950174719
553,0.958178950174719
554,0.958178950174719
555,0.958178950174719
556,0.958178950174719
557,0.958178950174719
558,0.958178950174719
559,0.958178950174719
560,0.958178950174719
561,0.958178950174719
562,0.958178950174719
563,0.958178950174719
564,0.958178950174719
565,0.958178950174719
566,0.958178950174719
567,0.958178950174719
568,0.958178950174719
569,0.958178950174719
570,0.958178950174719
571,0.958178950174719
572,0.958178950174719
573,0.958178950174719
574,0.958178950174719
575,0.958178950174719
576,0.958178950174719
577,0.958178950174719
578,0.958178950174719
579,0.958178950174719
580,0.958178950174719
581,0.958178950174719
582,0.958178950174719
583,0.958178950174719
584,0.958178950174719
585,0.958178950174719
586,0.958178950174719
587,0.958178950174719
588,0.958178950174719
589,0.958178950174719
590,0.9581903896693564
591,0.9581903896693564
592,0.9581903896693564
593,0.9581903896693564
594,0.9581903896693564
595,0.9581903896693564
596,0.9581903896693564
597,0.9581903896693564
598,0.9581903896693564
599,0.9581903896693564
